t,x_ref,y_ref,z_ref,x,y,z,vx_ref,vy_ref,vz_ref,vx,vy,vz,ux,uy,uz
59.52,373.0,168.0,22.003553,372.999944,167.999984,23.55864,0.0,0.0,0.531818,0.000283,7.8e-05,-5.726797,0.000223,0.000116,-41.6467
59.53,373.0,168.0,22.011838,372.999947,167.999985,23.504185,0.0,0.0,1.175872,0.000269,7.4e-05,-5.445518,0.000212,0.000111,-34.765705
59.54,373.0,168.0,22.027695,372.99995,167.999986,23.453567,0.0,0.0,2.053925,0.000256,7.1e-05,-5.061772,0.000202,0.000106,-23.755494
59.55,373.0,168.0,22.053384,372.999952,167.999986,23.408072,0.0,0.0,3.152708,0.000244,6.7e-05,-4.549516,0.000192,0.000101,-9.63725
59.56,373.0,168.0,22.091033,372.999954,167.999987,23.369126,0.0,0.0,4.459192,0.000232,6.4e-05,-3.894584,0.000183,9.6e-05,6.899463
59.57,373.0,168.0,22.142642,372.999957,167.999987,23.338221,0.0,0.0,5.960589,0.000221,6.1e-05,-3.090509,0.000174,9.2e-05,25.38014
59.58,373.0,168.0,22.210085,372.999959,167.999988,23.316863,0.0,0.0,7.644352,0.00021,5.8e-05,-2.135822,0.000165,8.7e-05,45.469824
59.59,373.0,168.0,22.295112,372.999961,167.999989,23.30654,0.0,0.0,9.498177,0.0002,5.6e-05,-1.032292,0.000157,8.3e-05,66.924197
59.6,373.0,168.0,22.399354,372.999963,167.999989,23.308702,0.0,0.0,11.509998,0.00019,5.3e-05,0.216218,0.00015,7.9e-05,89.557913
59.61,373.0,168.0,22.52432,372.999964,167.99999,23.324747,0.0,0.0,13.667995,0.000181,5.1e-05,1.604492,0.000143,7.6e-05,113.224094
59.62,373.0,168.0,22.671407,372.999966,167.99999,23.356011,0.0,0.0,15.960585,0.000172,4.8e-05,3.126444,0.000136,7.2e-05,137.801068
59.63,373.0,168.0,22.841894,372.999968,167.999991,23.403766,0.0,0.0,18.376428,0.000164,4.6e-05,4.775436,0.000129,6.9e-05,163.183791
59.64,373.0,168.0,23.036951,372.999969,167.999991,23.46921,0.0,0.0,20.904425,0.000156,4.4e-05,6.544485,0.000123,6.6e-05,189.278311
59.65,373.0,168.0,23.257638,372.999971,167.999991,23.553475,0.0,0.0,23.533719,0.000149,4.2e-05,8.426402,0.000117,6.3e-05,215.998201
59.66,373.0,168.0,23.504908,372.999972,167.999992,23.657613,0.0,0.0,26.253694,0.000141,4e-05,10.41388,0.000111,6e-05,243.26226
59.67,373.0,168.0,23.779612,372.999973,167.999992,23.782609,0.0,0.0,29.053974,0.000135,3.8e-05,12.499558,0.000106,5.7e-05,270.993045
59.68,373.0,168.0,24.082495,372.999975,167.999993,23.92937,0.0,0.0,31.924427,0.000128,3.6e-05,14.676063,0.000101,5.4e-05,299.115936
59.69,373.0,168.0,24.414207,372.999976,167.999993,24.09873,0.0,0.0,34.855158,0.000122,3.5e-05,16.936037,9.6e-05,5.2e-05,327.558544
59.7,373.0,168.0,24.775298,372.999977,167.999993,24.291452,0.0,0.0,37.836518,0.000116,3.3e-05,19.272161,9.1e-05,4.9e-05,356.250346
59.71,373.0,168.0,25.166223,372.999978,167.999994,24.508223,0.0,0.0,40.859097,0.00011,3.1e-05,21.677172,8.7e-05,4.7e-05,385.122462
59.72,373.0,168.0,25.587347,372.999979,167.999994,24.749662,0.0,0.0,43.913725,0.000105,3e-05,24.14387,8.3e-05,4.5e-05,414.107526
59.73,373.0,168.0,26.038944,372.99998,167.999994,25.016313,0.0,0.0,46.991476,0.0001,2.9e-05,26.665131,7.9e-05,4.3e-05,443.139614
59.74,373.0,168.0,26.5212,372.999981,167.999994,25.308652,0.0,0.0,50.083663,9.5e-05,2.7e-05,29.233917,7.5e-05,4.1e-05,472.154213
59.75,373.0,168.0,27.034216,372.999982,167.999995,25.627085,0.0,0.0,53.181842,9.1e-05,2.6e-05,31.84328,7.1e-05,3.9e-05,501.088217
59.76,373.0,168.0,27.578011,372.999983,167.999995,25.971949,0.0,0.0,56.27781,8.6e-05,2.5e-05,34.486369,6.8e-05,3.7e-05,529.879927
59.77,373.0,168.0,28.152524,372.999984,167.999995,26.343513,0.0,0.0,59.363603,8.2e-05,2.4e-05,37.156437,6.5e-05,3.5e-05,558.469076
59.78,373.0,168.0,28.757614,372.999985,167.999995,26.741982,0.0,0.0,62.431502,7.8e-05,2.3e-05,39.846843,6.1e-05,3.4e-05,586.796848
59.79,373.0,168.0,29.393066,372.999985,167.999996,27.167492,0.0,0.0,65.474026,7.4e-05,2.1e-05,42.551061,5.8e-05,3.2e-05,614.805903
59.8,373.0,168.0,30.058592,372.999986,167.999996,27.620119,0.0,0.0,68.483937,7.1e-05,2e-05,45.262684,5.6e-05,3.1e-05,642.440408
59.81,373.0,168.0,30.753833,372.999987,167.999996,28.099873,0.0,0.0,71.454239,6.7e-05,2e-05,47.975424,5.3e-05,2.9e-05,669.646063
59.82,373.0,168.0,31.478362,372.999987,167.999996,28.606705,0.0,0.0,74.378174,6.4e-05,1.9e-05,50.683123,5e-05,2.8e-05,696.370131
59.83,373.0,168.0,32.231686,372.999988,167.999996,29.140502,0.0,0.0,77.24923,6.1e-05,1.8e-05,53.379751,4.8e-05,2.7e-05,722.561465
59.84,373.0,168.0,33.013247,372.999989,167.999997,29.701096,0.0,0.0,80.061132,5.8e-05,1.7e-05,56.059413,4.6e-05,2.5e-05,748.170539
59.85,373.0,168.0,33.822428,372.999989,167.999997,30.28826,0.0,0.0,82.807848,5.5e-05,1.6e-05,58.716355,4.3e-05,2.4e-05,773.14947
59.86,373.0,168.0,34.658553,372.99999,167.999997,30.901709,0.0,0.0,85.483589,5.3e-05,1.5e-05,61.344961,4.1e-05,2.3e-05,797.452047
59.87,373.0,168.0,35.520887,372.99999,167.999997,31.541107,0.0,0.0,88.082803,5e-05,1.5e-05,63.939763,3.9e-05,2.2e-05,821.03376
59.88,373.0,168.0,36.408645,372.999991,167.999997,32.206061,0.0,0.0,90.600185,4.8e-05,1.4e-05,66.49544,3.7e-05,2.1e-05,843.851816
59.89,373.0,168.0,37.320988,372.999991,167.999997,32.89613,0.0,0.0,93.030665,4.5e-05,1.3e-05,69.006825,3.6e-05,2e-05,865.865173
59.9,373.0,168.0,38.257027,372.999992,167.999997,33.610819,0.0,0.0,95.36942,4.3e-05,1.3e-05,71.468904,3.4e-05,1.9e-05,887.034556
59.91,373.0,168.0,39.21583,372.999992,167.999998,34.349587,0.0,0.0,97.611864,4.1e-05,1.2e-05,73.876822,3.2e-05,1.8e-05,907.322481
59.92,373.0,168.0,40.196417,372.999992,167.999998,35.111846,0.0,0.0,99.753654,3.9e-05,1.2e-05,76.225885,3.1e-05,1.7e-05,926.693279
59.93,373.0,168.0,41.197767,372.999993,167.999998,35.896961,0.0,0.0,101.79069,3.7e-05,1.1e-05,78.511563,2.9e-05,1.7e-05,945.113112
59.94,373.0,168.0,42.218821,372.999993,167.999998,36.704256,0.0,0.0,103.71911,3.5e-05,1.1e-05,80.729493,2.8e-05,1.6e-05,962.549997
59.95,373.0,168.0,43.25848,372.999993,167.999998,37.533011,0.0,0.0,105.535295,3.4e-05,1e-05,82.875479,2.6e-05,1.5e-05,978.973825
59.96,373.0,168.0,44.315614,372.999994,167.999998,38.382466,0.0,0.0,107.235867,3.2e-05,1e-05,84.945499,2.5e-05,1.4e-05,994.356377
59.97,373.0,168.0,45.389056,372.999994,167.999998,39.251823,0.0,0.0,108.81769,3e-05,9e-06,86.935703,2.4e-05,1.4e-05,1008.671344
59.98,373.0,168.0,46.477614,372.999994,167.999998,40.140247,0.0,0.0,110.277868,2.9e-05,9e-06,88.84242,2.3e-05,1.3e-05,1021.894346
59.99,373.0,168.0,47.580064,372.999995,167.999998,41.046869,0.0,0.0,111.613748,2.8e-05,8e-06,90.662154,2.2e-05,1.2e-05,1034.002942
60.0,373.0,168.0,48.695159,372.999995,167.999998,41.970785,0.0,0.0,112.822916,2.6e-05,8e-06,92.391593,2.1e-05,1.2e-05,1044.976655
60.01,373.0,168.0,49.821631,372.999995,167.999998,42.911061,0.0,0.0,113.903201,2.5e-05,8e-06,94.027606,2e-05,1.1e-05,1054.796981
60.02,373.0,168.0,50.958187,372.999995,167.999999,43.866733,0.0,0.0,114.852673,2.4e-05,7e-06,95.567248,1.9e-05,1.1e-05,1063.447408
60.03,373.0,168.0,52.103521,372.999996,167.999999,44.836811,0.0,0.0,115.669643,2.3e-05,7e-06,97.00776,1.8e-05,1e-05,1070.913426
60.04,373.0,168.0,53.256307,372.999996,167.999999,45.820277,0.0,0.0,116.352662,2.2e-05,7e-06,98.346572,1.7e-05,1e-05,1077.182547
60.05,373.0,168.0,54.415209,372.999996,167.999999,46.81609,0.0,0.0,116.900526,2e-05,6e-06,99.581304,1.6e-05,9e-06,1082.244311
60.06,373.0,168.0,55.578879,372.999996,167.999999,47.823187,0.0,0.0,117.312268,1.9e-05,6e-06,100.70977,1.5e-05,9e-06,1086.090308
60.07,373.0,168.0,56.745961,372.999996,167.999999,48.840487,0.0,0.0,117.587165,1.9e-05,6e-06,101.729976,1.5e-05,8e-06,1088.714181
60.08,373.0,168.0,57.915093,372.999997,167.999999,49.866888,0.0,0.0,117.724734,1.8e-05,5e-06,102.640125,1.4e-05,8e-06,1090.111645
60.09,373.0,168.0,59.084907,372.999997,167.999999,50.901275,0.0,0.0,117.724734,1.7e-05,5e-06,103.438615,1.3e-05,8e-06,1090.280496
60.1,373.0,168.0,60.254039,372.999997,167.999999,51.942515,0.0,0.0,117.587165,1.6e-05,5e-06,104.124046,1.3e-05,7e-06,1089.220622
60.11,373.0,168.0,61.421121,372.999997,167.999999,52.989467,0.0,0.0,117.312268,1.5e-05,5e-06,104.695215,1.2e-05,7e-06,1086.934015
60.12,373.0,168.0,62.584791,372.999997,167.999999,54.040978,0.0,0.0,116.900526,1.4e-05,4e-06,105.151123,1.1e-05,7e-06,1083.42478
60.13,373.0,168.0,63.743693,372.999997,167.999999,55.095888,0.0,0.0,116.352662,1.4e-05,4e-06,105.490972,1.1e-05,6e-06,1078.699147
60.14,373.0,168.0,64.896479,372.999997,167.999999,56.15303,0.0,0.0,115.669643,1.3e-05,4e-06,105.714169,1e-05,6e-06,1072.765478
60.15,373.0,168.0,66.041813,372.999998,167.999999,57.211233,0.0,0.0,114.852673,1.2e-05,4e-06,105.820327,1e-05,6e-06,1065.634278
60.16,373.0,168.0,67.178369,372.999998,167.999999,58.269326,0.0,0.0,113.903201,1.2e-05,4e-06,105.809263,9e-06,6e-06,1057.318206
60.17,373.0,168.0,68.304841,372.999998,167.999999,59.326136,0.0,0.0,112.822916,1.1e-05,4e-06,105.681006,9e-06,5e-06,1047.83208
60.18,373.0,168.0,69.419936,372.999998,167.999999,60.380494,0.0,0.0,111.613748,1.1e-05,3e-06,105.435792,8e-06,5e-06,1037.192886
60.19,373.0,168.0,70.522386,372.999998,167.999999,61.431234,0.0,0.0,110.277868,1e-05,3e-06,105.074065,8e-06,5e-06,1025.419789
60.2,373.0,168.0,71.610944,372.999998,167.999999,62.477199,0.0,0.0,108.81769,1e-05,3e-06,104.596484,8e-06,5e-06,1012.53414
60.21,373.0,168.0,72.684386,372.999998,167.999999,63.517238,0.0,0.0,107.235867,9e-06,3e-06,104.003917,7e-06,4e-06,998.559478
60.22,373.0,168.0,73.74152,372.999998,167.999999,64.550213,0.0,0.0,105.535295,9e-06,3e-06,103.297446,7e-06,4e-06,983.521548
60.23,373.0,168.0,74.781179,372.999998,167.999999,65.574997,0.0,0.0,103.71911,8e-06,3e-06,102.478369,7e-06,4e-06,967.448296
60.24,373.0,168.0,75.802233,372.999998,167.999999,66.590479,0.0,0.0,101.79069,8e-06,3e-06,101.548197,6e-06,4e-06,950.369885
60.25,373.0,168.0,76.803583,372.999999,168.0,67.595565,0.0,0.0,99.753654,8e-06,2e-06,100.508656,6e-06,4e-06,932.318698
60.26,373.0,168.0,77.78417,372.999999,168.0,68.589182,0.0,0.0,97.611864,7e-06,2e-06,99.361691,6e-06,3e-06,913.329343
60.27,373.0,168.0,78.742973,372.999999,168.0,69.570277,0.0,0.0,95.36942,7e-06,2e-06,98.109463,5e-06,3e-06,893.43866
60.28,373.0,168.0,79.679012,372.999999,168.0,70.53782,0.0,0.0,93.030665,7e-06,2e-06,96.754351,5e-06,3e-06,872.685731
60.29,373.0,168.0,80.591355,372.999999,168.0,71.49081,0.0,0.0,90.600185,6e-06,2e-06,95.298956,5e-06,3e-06,851.111877
60.3,373.0,168.0,81.479113,372.999999,168.0,72.428271,0.0,0.0,88.082803,6e-06,2e-06,93.746095,5e-06,3e-06,828.760672
60.31,373.0,168.0,82.341447,372.999999,168.0,73.349259,0.0,0.0,85.483589,6e-06,2e-06,92.098807,4e-06,3e-06,805.677943
60.32,373.0,168.0,83.177572,372.999999,168.0,74.252862,0.0,0.0,82.807848,5e-06,2e-06,90.360354,4e-06,3e-06,781.911778
60.33,373.0,168.0,83.986753,372.999999,168.0,75.138204,0.0,0.0,80.061132,5e-06,2e-06,88.534216,4e-06,2e-06,757.512528
60.34,373.0,168.0,84.768314,372.999999,168.0,76.004445,0.0,0.0,77.24923,5e-06,2e-06,86.624099,4e-06,2e-06,732.532814
60.35,373.0,168.0,85.521638,372.999999,168.0,76.850785,0.0,0.0,74.378174,5e-06,1e-06,84.633931,4e-06,2e-06,707.027532
60.36,373.0,168.0,86.246167,372.999999,168.0,77.676463,0.0,0.0,71.454239,4e-06,1e-06,82.567863,3e-06,2e-06,681.053854
60.37,373.0,168.0,86.941408,372.999999,168.0,78.480766,0.0,0.0,68.483937,4e-06,1e-06,80.43027,3e-06,2e-06,654.671237
60.38,373.0,168.0,87.606934,372.999999,168.0,79.263024,0.0,0.0,65.474026,4e-06,1e-06,78.225754,3e-06,2e-06,627.941423
60.39,373.0,168.0,88.242386,372.999999,168.0,80.022615,0.0,0.0,62.431502,4e-06,1e-06,75.959141,3e-06,2e-06,600.928444
60.4,373.0,168.0,88.847476,372.999999,168.0,80.75897,0.0,0.0,59.363603,4e-06,1e-06,73.635481,3e-06,2e-06,573.698628
60.41,373.0,168.0,89.421989,372.999999,168.0,81.47157,0.0,0.0,56.27781,3e-06,1e-06,71.260053,3e-06,2e-06,546.3206
60.42,373.0,168.0,89.965784,372.999999,168.0,82.159954,0.0,0.0,53.181842,3e-06,1e-06,68.838363,3e-06,2e-06,518.865286
60.43,373.0,168.0,90.4788,372.999999,168.0,82.823715,0.0,0.0,50.083663,3e-06,1e-06,66.376141,2e-06,2e-06,491.405918
60.44,373.0,168.0,90.961056,372.999999,168.0,83.462509,0.0,0.0,46.991476,3e-06,1e-06,63.879349,2e-06,1e-06,464.018035
60.45,373.0,168.0,91.412653,372.999999,168.0,84.076051,0.0,0.0,43.913725,3e-06,1e-06,61.354174,2e-06,1e-06,436.779489
60.46,373.0,168.0,91.833777,372.999999,168.0,84.664121,0.0,0.0,40.859097,3e-06,1e-06,58.807033,2e-06,1e-06,409.770445
60.47,373.0,168.0,92.224702,372.999999,168.0,85.226567,0.0,0.0,37.836518,3e-06,1e-06,56.244571,2e-06,1e-06,383.073385
60.48,373.0,168.0,92.585793,373.0,168.0,85.763303,0.0,0.0,34.855158,2e-06,1e-06,53.673664,2e-06,1e-06,356.773112
60.49,373.0,168.0,92.917505,373.0,168.0,86.274317,0.0,0.0,31.924427,2e-06,1e-06,51.101415,2e-06,1e-06,330.956752
60.5,373.0,168.0,93.220388,373.0,168.0,86.759669,0.0,0.0,29.053974,2e-06,1e-06,48.53516,2e-06,1e-06,305.713756
60.51,373.0,168.0,93.495092,373.0,168.0,87.219494,0.0,0.0,26.253694,2e-06,1e-06,45.982464,2e-06,1e-06,281.135904
60.52,373.0,168.0,93.742362,373.0,168.0,87.654005,0.0,0.0,23.533719,2e-06,1e-06,43.451122,2e-06,1e-06,257.317305
60.53,373.0,168.0,93.963049,373.0,168.0,88.063497,0.0,0.0,20.904425,2e-06,1e-06,40.949162,1e-06,1e-06,234.354403
60.54,373.0,168.0,94.158106,373.0,168.0,88.448345,0.0,0.0,18.376428,2e-06,1e-06,38.484841,1e-06,1e-06,212.345976
60.55,373.0,168.0,94.328593,373.0,168.0,88.809011,0.0,0.0,15.960585,2e-06,1e-06,36.06665,1e-06,1e-06,191.393138
60.56,373.0,168.0,94.47568,373.0,168.0,89.146045,0.0,0.0,13.667995,2e-06,1e-06,33.703311,1e-06,1e-06,171.599346
60.57,373.0,168.0,94.600646,373.0,168.0,89.460082,0.0,0.0,11.509998,2e-06,1e-06,31.403777,1e-06,1e-06,153.070395
60.58,373.0,168.0,94.704888,373.0,168.0,89.751855,0.0,0.0,9.498177,1e-06,1e-06,29.177235,1e-06,1e-06,135.914427
60.59,373.0,168.0,94.789915,373.0,168.0,90.022186,0.0,0.0,7.644352,1e-06,0.0,27.033105,1e-06,1e-06,120.241926
60.6,373.0,168.0,94.857358,373.0,168.0,90.271996,0.0,0.0,5.960589,1e-06,0.0,24.981038,1e-06,1e-06,106.165727
60.61,373.0,168.0,94.908967,373.0,168.0,90.502305,0.0,0.0,4.459192,1e-06,0.0,23.030921,1e-06,1e-06,93.80101
60.62,373.0,168.0,94.946616,373.0,168.0,90.714234,0.0,0.0,3.152708,1e-06,0.0,21.192872,1e-06,1e-06,83.26531
60.63,373.0,168.0,94.972305,373.0,168.0,90.909006,0.0,0.0,2.053925,1e-06,0.0,19.477245,1e-06,1e-06,74.678511
60.64,373.0,168.0,94.988162,373.0,168.0,91.087953,0.0,0.0,1.175872,1e-06,0.0,17.894625,1e-06,1e-06,68.162853
60.65,373.0,168.0,94.996447,373.0,168.0,91.252511,0.0,0.0,0.531818,1e-06,0.0,16.455833,1e-06,1e-06,63.842932
60.66,373.0,168.0,94.99955,373.0,168.0,91.40423,0.0,0.0,0.135277,1e-06,0.0,15.171925,1e-06,1e-06,61.845699
60.67,373.0,168.0,95.0,373.0,168.0,91.544772,0.0,0.0,0.0,1e-06,0.0,14.054191,1e-06,0.0,62.300465
60.68,373.0,168.0,95.0,373.0,168.0,91.675914,0.0,0.0,0.0,1e-06,0.0,13.114153,1e-06,0.0,65.338901
60.69,373.0,168.0,95.0,373.0,168.0,91.799428,0.0,0.0,0.0,1e-06,0.0,12.351453,1e-06,0.0,70.125565
60.7,373.0,168.0,95.0,373.0,168.0,91.916632,0.0,0.0,0.0,1e-06,0.0,11.720373,1e-06,0.0,73.028103
60.71,373.0,168.0,95.0,373.0,168.0,92.028426,0.0,0.0,0.0,1e-06,0.0,11.179443,1e-06,0.0,73.929338
60.72,373.0,168.0,95.0,373.0,168.0,92.135443,0.0,0.0,0.0,1e-06,0.0,10.701619,1e-06,0.0,73.568493
60.73,373.0,168.0,95.0,373.0,168.0,92.238135,0.0,0.0,0.0,1e-06,0.0,10.269209,1e-06,0.0,72.423358
60.74,373.0,168.0,95.0,373.0,168.0,92.336841,0.0,0.0,0.0,1e-06,0.0,9.870587,1e-06,0.0,70.802358
60.75,373.0,168.0,95.0,373.0,168.0,92.431821,0.0,0.0,0.0,1e-06,0.0,9.498066,1e-06,0.0,68.904203
60.76,373.0,168.0,95.0,373.0,168.0,92.523286,0.0,0.0,0.0,1e-06,0.0,9.146515,0.0,0.0,66.856553
60.77,373.0,168.0,95.0,373.0,168.0,92.611411,0.0,0.0,0.0,1e-06,0.0,8.812464,0.0,0.0,64.741065
60.78,373.0,168.0,95.0,373.0,168.0,92.696346,0.0,0.0,0.0,1e-06,0.0,8.493526,0.0,0.0,62.609622
60.79,373.0,168.0,95.0,373.0,168.0,92.778227,0.0,0.0,0.0,1e-06,0.0,8.188021,0.0,0.0,60.49485
60.8,373.0,168.0,95.0,373.0,168.0,92.857174,0.0,0.0,0.0,0.0,0.0,7.89473,0.0,0.0,58.416932
60.81,373.0,168.0,95.0,373.0,168.0,92.933301,0.0,0.0,0.0,0.0,0.0,7.612739,0.0,0.0,56.388021
60.82,373.0,168.0,95.0,373.0,168.0,93.006715,0.0,0.0,0.0,0.0,0.0,7.341335,0.0,0.0,54.415102
60.83,373.0,168.0,95.0,373.0,168.0,93.077514,0.0,0.0,0.0,0.0,0.0,7.079941,0.0,0.0,52.501838
60.84,373.0,168.0,95.0,373.0,168.0,93.145795,0.0,0.0,0.0,0.0,0.0,6.828071,0.0,0.0,50.649776
60.85,373.0,168.0,95.0,373.0,168.0,93.211648,0.0,0.0,0.0,0.0,0.0,6.585301,0.0,0.0,48.859114
60.86,373.0,168.0,95.0,373.0,168.0,93.27516,0.0,0.0,0.0,0.0,0.0,6.351254,0.0,0.0,47.129212
60.87,373.0,168.0,95.0,373.0,168.0,93.336416,-0.0,-0.0,0.0,0.0,0.0,6.125583,0.0,0.0,45.458908
60.88,372.999937,167.999991,95.0,373.0,168.0,93.395496,-0.018829,-0.002636,0.0,0.0,0.0,5.907969,0.0,0.0,43.846732
60.89,372.9995,167.99993,95.0,372.999993,167.999999,93.452477,-0.074873,-0.010482,0.0,-0.000661,-0.000116,5.698111,-0.099179,-0.013885,42.291037
60.9,372.99832,167.999765,95.0,372.999941,167.99999,93.507434,-0.167472,-0.023446,0.0,-0.005195,-0.000905,5.495723,-0.685337,-0.095581,40.79009
60.91,372.996036,167.999445,95.0,372.999771,167.99996,93.560439,-0.295969,-0.041436,0.0,-0.017062,-0.002954,5.300535,-1.82174,-0.252209,39.342122
60.92,372.992291,167.998921,95.0,372.999378,167.999893,93.611562,-0.459711,-0.064359,0.0,-0.039284,-0.006754,5.112285,-3.469668,-0.476656,37.945366
60.93,372.986738,167.998143,95.0,372.998633,167.999766,93.66087,-0.658049,-0.092127,0.0,-0.074483,-0.012716,4.930725,-5.594165,-0.762749,36.598076
60.94,372.979035,167.997065,95.0,372.997384,167.999554,93.708426,-0.890338,-0.124647,0.0,-0.124935,-0.021184,4.755616,-8.163623,-1.105127,35.298544
60.95,372.968844,167.995638,95.0,372.995458,167.999229,93.754293,-1.155937,-0.161831,0.0,-0.192601,-0.032441,4.586728,-11.149418,-1.499118,34.045104
60.96,372.955838,167.993817,95.0,372.992666,167.998762,93.798531,-1.45421,-0.203589,0.0,-0.279166,-0.046721,4.423839,-14.525581,-1.940645,32.836141
60.97,372.939692,167.991557,95.0,372.988805,167.99812,93.841199,-1.784522,-0.249833,0.0,-0.386067,-0.064213,4.266735,-18.268512,-2.426138,31.670087
60.98,372.92009,167.988813,95.0,372.98366,167.997269,93.882351,-2.146244,-0.300474,0.0,-0.514522,-0.085071,4.115211,-22.356719,-2.952462,30.545427
60.99,372.896722,167.985541,95.0,372.977005,167.996175,93.922042,-2.538751,-0.355425,0.0,-0.665551,-0.109416,3.969068,-26.770589,-3.516856,29.460697
61.0,372.869282,167.981699,95.0,372.968605,167.994802,93.960323,-2.961422,-0.414599,0.0,-0.840003,-0.13734,3.828116,-31.492186,-4.116881,28.414482
61.01,372.837473,167.977246,95.0,372.958219,167.993113,93.997244,-3.413638,-0.477909,0.0,-1.03857,-0.168915,3.692169,-36.505064,-4.750369,27.405417
61.02,372.801004,167.972141,95.0,372.945601,167.991071,94.032855,-3.894786,-0.54527,0.0,-1.261807,-0.20419,3.56105,-41.794112,-5.415391,26.432183
61.03,372.759587,167.966342,95.0,372.930499,167.988639,94.067201,-4.404256,-0.616596,0.0,-1.510147,-0.243198,3.434588,-47.345405,-6.110217,25.49351
61.04,372.712943,167.959812,95.0,372.91266,167.985779,94.100327,-4.941442,-0.691802,0.0,-1.783913,-0.285955,3.312616,-53.14608,-6.833292,24.58817
61.05,372.660799,167.952512,95.0,372.891827,167.982454,94.132277,-5.505743,-0.770804,0.0,-2.083332,-0.332468,3.194977,-59.184218,-7.583211,23.714981
61.06,372.602886,167.944404,95.0,372.867741,167.978627,94.163092,-6.09656,-0.853518,0.0,-2.408546,-0.38273,3.081515,-65.448747,-8.358694,22.8728
61.07,372.538943,167.935452,95.0,372.840145,167.97426,94.192813,-6.713298,-0.939862,0.0,-2.759619,-0.436725,2.972082,-71.929351,-9.158574,22.060527
61.08,372.468714,167.92562,95.0,372.80878,167.969316,94.221478,-7.355368,-1.029752,0.0,-3.136549,-0.494431,2.866535,-78.616385,-9.981776,21.2771
61.09,372.391948,167.914873,95.0,372.773387,167.963757,94.249125,-8.022184,-1.123106,0.0,-3.539272,-0.555817,2.764737,-85.500813,-10.827309,20.521494
61.1,372.308403,167.903176,95.0,372.73371,167.957549,94.275791,-8.713162,-1.219843,0.0,-3.967671,-0.620846,2.666554,-92.574135,-11.694251,19.792722
61.11,372.217838,167.890497,95.0,372.689495,167.950654,94.301509,-9.427724,-1.319881,0.0,-4.421585,-0.689478,2.571858,-99.828339,-12.581739,19.08983
61.12,372.120022,167.876803,95.0,372.640486,167.943037,94.326315,-10.165297,-1.423142,0.0,-4.900806,-0.761667,2.480524,-107.255844,-13.488966,18.4119
61.13,372.014727,167.862062,95.0,372.586436,167.934664,94.350239,-10.925308,-1.529543,0.0,-5.405092,-0.837362,2.392434,-114.849459,-14.415166,17.758045
61.14,371.901733,167.846243,95.0,372.527094,167.925499,94.373314,-11.707191,-1.639007,0.0,-5.93417,-0.916513,2.307473,-122.602343,-15.359615,17.12741
61.15,371.780823,167.829315,95.0,372.462217,167.915508,94.395569,-12.510383,-1.751454,0.0,-6.487734,-0.999063,2.225528,-130.507971,-16.321622,16.51917
61.16,371.651788,167.81125,95.0,372.391562,167.904659,94.417034,-13.334326,-1.866806,0.0,-7.065455,-1.084956,2.146494,-138.560097,-17.300526,15.932531
61.17,371.514423,167.792019,95.0,372.314892,167.892917,94.437737,-14.178463,-1.984985,0.0,-7.666983,-1.174131,2.070266,-146.752734,-18.295691,15.366725
61.18,371.368529,167.771594,95.0,372.231973,167.880252,94.457704,-15.042245,-2.105914,0.0,-8.291944,-1.266527,1.996745,-155.080124,-19.306506,14.821012
61.19,371.213913,167.749948,95.0,372.142573,167.866631,94.476962,-15.925123,-2.229517,0.0,-8.939952,-1.362083,1.925836,-163.536716,-20.332375,14.294679
61.2,371.050388,167.727054,95.0,372.046467,167.852024,94.495537,-16.826554,-2.355718,0.0,-9.610602,-1.460734,1.857444,-172.117149,-21.372725,13.787037
61.21,370.877769,167.702888,95.0,371.943432,167.8364,94.513452,-17.745999,-2.48444,0.0,-10.303478,-1.562416,1.791482,-180.816233,-22.426994,13.297423
61.22,370.69588,167.677423,95.0,371.833251,167.819729,94.53073,-18.682923,-2.615609,0.0,-11.018152,-1.667064,1.727861,-189.628931,-23.494636,12.825196
