scenario_id,task_id,tube_id,time_s,vx_mm_s,vy_mm_s,vz_mm_s,speed_xy_mm_s,motion_type,notes
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.202,247.593,55.021,0.0,253.633,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.222,247.593,55.021,0.0,253.633,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.242,247.593,55.021,0.0,253.633,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.262,247.593,55.021,0.0,253.633,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.282,247.593,55.021,0.0,253.633,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.302,247.593,55.021,0.0,253.633,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.322,247.593,55.021,0.0,253.633,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.342,247.593,55.021,0.0,253.633,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.362,247.593,55.021,0.0,253.633,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.382,247.593,55.021,0.0,253.633,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.402,247.593,55.021,0.0,253.633,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.422,247.593,55.021,0.0,253.633,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.442,247.593,55.021,0.0,253.633,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.462,247.593,55.021,0.0,253.633,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.482,247.593,55.021,0.0,253.633,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.502,247.593,55.021,0.0,253.633,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.522,247.593,55.021,0.0,253.633,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.542,247.593,55.021,0.0,253.633,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.549,247.593,55.021,0.0,253.633,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.549,0.0,0.0,-90.461,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.569,0.0,0.0,-90.461,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.589,0.0,0.0,-90.461,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.609,0.0,0.0,-90.461,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.629,0.0,0.0,-90.461,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.649,0.0,0.0,-90.461,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.669,0.0,0.0,-90.461,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.689,0.0,0.0,-90.461,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.709,0.0,0.0,-90.461,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.729,0.0,0.0,-90.461,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.749,0.0,0.0,-90.461,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.769,0.0,0.0,-90.461,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.789,0.0,0.0,-90.461,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.809,0.0,0.0,-90.461,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.829,0.0,0.0,-90.461,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.849,0.0,0.0,-90.461,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.869,0.0,0.0,-90.461,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.889,0.0,0.0,-90.461,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.909,0.0,0.0,-90.461,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.929,0.0,0.0,-90.461,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.949,0.0,0.0,-90.461,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.969,0.0,0.0,-90.461,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.989,0.0,0.0,-90.461,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.009,0.0,0.0,-90.461,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.029,0.0,0.0,-90.461,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.049,0.0,0.0,-90.461,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.069,0.0,0.0,-90.461,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.089,0.0,0.0,-90.461,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.109,0.0,0.0,-90.461,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.129,0.0,0.0,-90.461,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.149,0.0,0.0,-90.461,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.157,0.0,0.0,-90.461,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.157,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.177,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.197,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.217,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.237,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.257,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.277,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.297,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.317,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.337,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.357,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.377,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.397,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.417,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.437,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.457,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.477,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.497,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.517,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.537,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.557,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.577,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.597,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.617,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.637,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.657,0.0,0.0,0.0,0.0,gripper_action,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.657,0.0,0.0,90.461,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.677,0.0,0.0,90.461,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.697,0.0,0.0,90.461,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.717,0.0,0.0,90.461,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.737,0.0,0.0,90.461,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.757,0.0,0.0,90.461,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.777,0.0,0.0,90.461,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.797,0.0,0.0,90.461,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.817,0.0,0.0,90.461,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.837,0.0,0.0,90.461,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.857,0.0,0.0,90.461,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.877,0.0,0.0,90.461,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.897,0.0,0.0,90.461,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.917,0.0,0.0,90.461,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.937,0.0,0.0,90.461,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.957,0.0,0.0,90.461,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.977,0.0,0.0,90.461,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,426.997,0.0,0.0,90.461,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,427.017,0.0,0.0,90.461,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,427.037,0.0,0.0,90.461,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,427.057,0.0,0.0,90.461,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,427.077,0.0,0.0,90.461,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,427.097,0.0,0.0,90.461,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,427.117,0.0,0.0,90.461,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,427.137,0.0,0.0,90.461,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,427.157,0.0,0.0,90.461,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,427.177,0.0,0.0,90.461,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,427.197,0.0,0.0,90.461,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,427.217,0.0,0.0,90.461,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,427.237,0.0,0.0,90.461,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,427.257,0.0,0.0,90.461,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,427.265,0.0,0.0,90.461,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-056,TUBE-7B1-056,427.265,167.526,-25.773,0.0,169.497,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-056,TUBE-7B1-056,427.285,167.526,-25.773,0.0,169.497,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-056,TUBE-7B1-056,427.305,167.526,-25.773,0.0,169.497,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-056,TUBE-7B1-056,427.325,167.526,-25.773,0.0,169.497,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-056,TUBE-7B1-056,427.345,167.526,-25.773,0.0,169.497,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-056,TUBE-7B1-056,427.365,167.526,-25.773,0.0,169.497,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-056,TUBE-7B1-056,427.385,167.526,-25.773,0.0,169.497,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-056,TUBE-7B1-056,427.405,167.526,-25.773,0.0,169.497,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-056,TUBE-7B1-056,427.425,167.526,-25.773,0.0,169.497,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-056,TUBE-7B1-056,427.445,167.526,-25.773,0.0,169.497,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-056,TUBE-7B1-056,427.465,167.526,-25.773,0.0,169.497,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-056,TUBE-7B1-056,427.485,167.526,-25.773,0.0,169.497,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-056,TUBE-7B1-056,427.505,167.526,-25.773,0.0,169.497,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-056,TUBE-7B1-056,427.525,167.526,-25.773,0.0,169.497,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-056,TUBE-7B1-056,427.545,167.526,-25.773,0.0,169.497,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-056,TUBE-7B1-056,427.565,167.526,-25.773,0.0,169.497,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-056,TUBE-7B1-056,427.585,167.526,-25.773,0.0,169.497,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-056,TUBE-7B1-056,427.605,167.526,-25.773,0.0,169.497,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-056,TUBE-7B1-056,427.625,167.526,-25.773,0.0,169.497,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-056,TUBE-7B1-056,427.645,167.526,-25.773,0.0,169.497,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-056,TUBE-7B1-056,427.653,167.526,-25.773,0.0,169.497,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-056,TUBE-7B1-056,427.653,0.0,0.0,-85.714,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-056,TUBE-7B1-056,427.673,0.0,0.0,-85.714,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-056,TUBE-7B1-056,427.693,0.0,0.0,-85.714,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-056,TUBE-7B1-056,427.713,0.0,0.0,-85.714,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-056,TUBE-7B1-056,427.733,0.0,0.0,-85.714,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-056,TUBE-7B1-056,427.753,0.0,0.0,-85.714,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
